,uid,artist,title,artist_uri,album_uri,item_uri,tags
900,152825,Sean Mac Erlaine,An Buachaill Caol Dubh,spotify:artist:0vcf6O3b4efl3EiWzXVsq3,spotify:album:1GYkh5zSRdQ2am1pDPq12O,spotify:track:3TLtg0HtIu2egA2FDLLhrr,['irish modern jazz']
901,148827,Ólafur Arnalds,Near Light,spotify:artist:7E3BRXV9ZbCt5lQTCXMTia,spotify:album:69Q8uDA8C7EdKUo5oveufQ,spotify:track:6Xajr512QEGAZ20bqAWkyT,"['bow pop', 'compositional ambient', 'icelandic classical', 'neo-classical', 'neoclassical darkwave']"
902,151096,Evan Ziporyn,Qi: Garden,spotify:artist:6pYojTiWdWTYZLxZ5pVFYV,spotify:album:11PzTd5WtI0DEiTnD0ZtvX,spotify:track:4JZ9P7fjjliwhCiEcs0gNB,"['american 21st century classical', 'classical clarinet']"
903,135315,John Zorn,Gnostic Prelude III. Prelude of Light,spotify:artist:3gkJ7lXtLpE4KauFHpk2vK,,,"['avant-garde jazz', 'experimental', 'free improvisation', 'free jazz', 'laboratorio', 'tzadik']"
904,139728,Mark Dancigers,Everness,spotify:artist:75M2i9ki5rFuSPFUn877hB,spotify:album:1XpHwcflJDVLeKmquTn9ao,spotify:track:6RFriZh1vxRl2V9Zga4GQ1,['american 21st century classical']
905,151239,Kara-Lis Coverdale,Touch me & die,spotify:artist:5pHUdo5THDtmE9yu3iC2hA,spotify:album:7Fe43zwjkO6cMNrP8HdDoN,spotify:track:4fUyRdOqocwHCabG7gT71J,"['ambient', 'art pop', 'drone', 'electra', 'fourth world', 'new isolationism']"
906,147783,Sarah Neufeld,Wrong Thought,spotify:artist:17YxHBveizVRDwCUBVn1X0,spotify:album:4ysZncZy1npLGVdTmsD9Lo,spotify:track:3UI3CDs3JTKVpVWUWxbduD,['canadian folk']
907,159040,Brigitte Fontaine,Comme ŕ la radio,spotify:artist:2P03Aan9wfgwkxTwGch2g1,spotify:album:3G54etiYBOGVge7ynJAo0i,spotify:track:0nWT7drXSBxfqTwV4eZQ3a,"['chanson', 'laboratorio']"
908,119244,Aphex Twin,Cliffs,spotify:artist:6kBDZFXuLrZgHnvmPu9NsG,,,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']"
909,153016,Jon Hassell,Slipstream,spotify:artist:5kNZV33crEsk2IMZMJ8bOQ,spotify:album:09rCHELhjgKrNyoWePQHm9,spotify:track:1lX2KIOOTSUPRCAB0jjyO0,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'drone', 'experimental', 'fourth world', 'free improvisation', 'jazz trumpet', 'minimalism', 'tennessee experimental']"
910,154473,Ljova,The Comet,spotify:artist:1co0tPPyEVX54eePVbGdCU,,,[]
911,153081,Laurel Halo,Supersymmetry,spotify:artist:0sRVVDpgF2sKzPBkDszzUl,,,"['art pop', 'deconstructed club', 'electra', 'experimental pop', 'gauze pop', 'grave wave', 'hauntology', 'mandible', 'microhouse', 'outsider house']"
912,148866,Steve Reich,Music for 18 Musicians: Pulses,spotify:artist:1aVONoJ0EM97BB26etc1vo,spotify:album:1w9O7mS9WEp5xlZUpYbDt9,spotify:track:3qeXCVaC4tO4gS2aPdlRmc,"['ambient', 'american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'minimalism']"
913,159038,Omar Khorshid,Rakset El Fadaa,spotify:artist:1hNBpkDh5MkhoSL1HbAWtj,spotify:album:7hHRNlLiH8yXdHuyDNo1at,spotify:track:7zUoyprDGyYhXbP618fW9b,['belly dance']
914,148380,Caroline Shaw,Valencia,spotify:artist:3uUFClFtbjbjQQIq4BjY2C,spotify:album:5d0tz2baP5WGhMzZvONcgU,spotify:track:55Ww8vNl1VFftvDOMNcDLW,"['21st century classical', 'american 21st century classical', 'laboratorio']"
915,148799,Donnacha Dennehy,Pushpulling,spotify:artist:70IueUXpEScq1IiiuSIBRH,spotify:album:0vCXi0ymsSHXuUHtdlaPmO,spotify:track:7daMGpzp4Sv3n3LGYr1Tgn,"['british contemporary classical', 'irish contemporary classical']"
916,153086,Laurie Anderson,Walk the Dog,spotify:artist:5hqB3Fxgin9YGYa0mIGf1G,spotify:album:5nfdstl6JxGrDQtm1B2LnZ,spotify:track:1ciy60rTPWtGirAHrVEWYZ,"['art pop', 'art rock', 'bow pop', 'compositional ambient', 'experimental', 'experimental pop', 'experimental vocal', 'laboratorio']"
917,151147,Volker Bertelmann,My Kids Live on Mars,spotify:artist:1nO0SRSfsukVmUASnuravA,,,"['german soundtrack', 'soundtrack']"
918,152905,Katie Gately,Last Day,spotify:artist:6FP6ynzSPeBFX46vkI1OsW,spotify:album:6ADl48V7gQta86VuRo0uuv,spotify:track:4YLtQpm5SL1uaVi2TVIujg,"['electra', 'experimental synth', 'fluxwork', 'mandible']"
919,151553,Molly Joyce,Lean Back And Release,spotify:artist:3pQJqAPDY0kqdUamnYOtN7,spotify:album:7pWTemRqVIBqXo5D35zp3o,spotify:track:2Uf2hcRfYIb4um7cUQqfJx,['american 21st century classical']
920,148601,Chicago Underground Quartet,Tunnel Chrome,spotify:artist:6ry6Ex24kEul5kLAyzkcji,spotify:album:0ebJ0V9IHpZ2NdKZ27vbvL,spotify:track:4ukGinvsydBeTLzv1FEWc4,[]
921,154494,Vessel,Arcanum (For Christalla),spotify:artist:3CVP7vT9JUFGLj8MgiVKjY,spotify:album:5Udw6PAHu1rIyN4xmCOcNK,spotify:track:5ju5W6CmQqFuPLui8PnQLQ,"['bristol electronic', 'deconstructed club', 'uk experimental electronic']"
922,152824,Sean Mac Erlaine,Horse-Drawn Thoughts,spotify:artist:0vcf6O3b4efl3EiWzXVsq3,spotify:album:1GYkh5zSRdQ2am1pDPq12O,spotify:track:5xttXRv5lD2MC2TUmGGUIt,['irish modern jazz']
923,121337,Todd Reynolds,TaskForce: Farmlab,spotify:artist:5OdqsFCtNXUZZoPidEKBFo,spotify:album:3zQ3NG4GorKbgSdCvdykfY,spotify:track:0OTPNykiqjve0vnoMbKtAO,[]
924,147474,Kjartan Sveinsson,Teil II,spotify:artist:1yNnmCrLBExyTTvdYKy1bb,spotify:album:3094517xzWsOH1DDSQZtHo,spotify:track:47Q9gDGRFfCpNvMNKTn7Fb,"['compositional ambient', 'icelandic classical']"
925,153529,Tolgahan Çogulu,Gelin Savmasi,spotify:artist:2lFnAMsapB3UQi6YDHu0fS,spotify:album:7xzBIEgk3LstEZES5QC2R3,spotify:track:002EpGg2HcJY34vhJNivZH,"['microtonal', 'xenharmonic']"
926,154278,Nico Muhly,Advice to a Young Woman,spotify:artist:2vObsQCPsbVfkqHlQOu2zc,spotify:album:6hjCXldQ7w1em2QOdPNE2P,spotify:track:0mlOtul1MMGeMkukIYWDts,"['21st century classical', 'american 21st century classical', 'compositional ambient', 'experimental classical', 'post-minimalism']"
927,137661,Glenn Kotche,Anomaly mvt. 7,spotify:artist:6upBn4tokWBDF9diqbYJZs,,,"['21st century classical', 'american 21st century classical', 'classical percussion', 'experimental percussion']"
928,149478,Nicholas Britell,Moonlight: The Culmination,spotify:artist:18oYqNtcLUHrqO7LfX7qni,,,"['orchestral soundtrack', 'soundtrack']"
929,152775,Tunto,Moroccan Train Twist Music,spotify:artist:3NaIM9n2uUuBdKSgHrZ2nk,spotify:album:6p8NzA15kPVEg48QZPrbjW,spotify:track:691JqUxM5oaTleMIoLKFLC,[]
930,119564,Padma Newsome,The Creatures in the Garden of Lady Walton: Cocodrillo,spotify:artist:20kY0Skr7ER4g4L7mxkafe,,,[]
931,119682,Eric Whitacre,Lux Aurumque (Light of Gold),spotify:artist:5TWpCLIhvGlbJmLK1zNpiL,spotify:album:7kQ1hebDJxYK7GzHAaJXOV,spotify:track:1YQPT8C2T4DW6ULTmomIPF,"['21st century classical', 'american 21st century classical', 'choral', 'contemporary choir']"
932,153078,Claude Vivier,Jesus Erbarme Dich,spotify:artist:40lnPEElT844RiQV8duFgS,spotify:album:5uHqxlAHbGge0z3CCB83MB,spotify:track:3KFAamtJkoyw3qFARyrZhG,"['21st century classical', 'canadian classical', 'contemporary classical']"
933,148980,Threefifty,Running in a Burning House,spotify:artist:4tMZyPmFB6AWHOelYgTzOW,spotify:album:2zXTyythvtijmb6Qsu1o83,spotify:track:1DfSWdLG0CXmxlOrdxzV7p,['american post-rock']
934,153539,Sarathy Korwar,Indefinite Leave To Remain,spotify:artist:5GzH8EsRPqgNjNo3oBfRvk,spotify:album:3yHFnO5am00saXw3WPBNpD,spotify:track:6Kc9r8ni6Nt3GLQ0YgcUxh,"['experimental jazz', 'indian jazz']"
935,152827,Sean Mac Erlaine,En Fetelle Mai,spotify:artist:0vcf6O3b4efl3EiWzXVsq3,spotify:album:1GYkh5zSRdQ2am1pDPq12O,spotify:track:44xnDen9yM3gosv3Mgpgfb,['irish modern jazz']
936,119354,Ryan Brown,Under the Rug,spotify:artist:5aOMbv75CfxervJbTpcGXO,,,['social media pop']
937,142559,Caleb Burhans,Beneath,spotify:artist:3962g9Dfd93mJSVy1D37LF,spotify:album:0gLaCWMvH4u8i4UrgJzIID,spotify:track:5DjmGslONceDH6DPgLJQ8c,"['21st century classical', 'american 21st century classical']"
938,146295,Off World,Choral Hatch,spotify:artist:6cqUU6nDCRTMXXqcZ3FLHf,spotify:album:4l5OJ3a29cpL7JzSa9Io65,spotify:track:7eJGqUqQYeT7BI2qAprH34,['canadian experimental']
939,159042,BON,Aya,spotify:artist:14HvK1ikOmW6d3fYWUDQzS,spotify:album:0ia1zj20f52PlwDdkI1Zz1,spotify:track:1Y2rHkVzN9oycgTx7mxVQz,[]
940,138119,Keith Fullerton Whitman,Generator 1,spotify:artist:5ImhhHipsVekTFfTPSSFgl,,,"['boston electronic', 'drone', 'experimental ambient', 'experimental synth', 'laboratorio', 'modular synth', 'new england experimental', 'sound art']"
941,142344,Kate Moore,Sensitive Spot,spotify:artist:4KBzgyUaq9VTIpRCMcFhL7,spotify:album:6vgiyDgbEm7O8yIQDcK5lA,spotify:track:6wFgzQ3coPIU0Skmt89ZoC,['music hall']
942,135318,John Zorn,Gnostic Prelude VII. Sign and Sigil,spotify:artist:3gkJ7lXtLpE4KauFHpk2vK,,,"['avant-garde jazz', 'experimental', 'free improvisation', 'free jazz', 'laboratorio', 'tzadik']"
943,151097,Evan Ziporyn,Qi: Transport,spotify:artist:6pYojTiWdWTYZLxZ5pVFYV,spotify:album:11PzTd5WtI0DEiTnD0ZtvX,spotify:track:33qUdwi6xz6Z1pMP9htu2s,"['american 21st century classical', 'classical clarinet']"
944,159039,Omar Khorshid,Taqasim Sanat Alfeyn,spotify:artist:1hNBpkDh5MkhoSL1HbAWtj,,,['belly dance']
945,134802,Kevin Puts,If I Were a Swan,spotify:artist:7pDJO8SaJGGhj8SxILieci,spotify:album:7hENOMC4eCcrdZrJ0LjIBt,spotify:track:6iQNWJIsVxSOqu1E7t5mSj,"['21st century classical', 'american 21st century classical']"
946,152190,Steve Hauschildt,Time We Have,spotify:artist:2L00vHmYcwC9OlsEv6M5UO,spotify:album:2W0Onu4JKgSYhJAzR19cZ0,spotify:track:4kbkpb1zuLXpZV4t9hCN3U,"['ambient', 'ambient techno', 'drift', 'drone', 'experimental synth', 'fourth world', 'hauntology', 'modular synth']"
947,153993,Shabaka Hutchings,"Black Skin, Black Masks",spotify:artist:6ywMpa6AmGJpV5Sbyy58Js,spotify:album:3Pv6mwJhDCHsM04UqY0ueZ,spotify:track:5mp3lPcA6RPbr1z2uc9PrM,['british jazz']
948,153827,Padma Newsome,Trunk Proud,spotify:artist:20kY0Skr7ER4g4L7mxkafe,spotify:album:5Bd4x45y3gt4sAXBdzr3Io,spotify:track:0MzKKLdEH93YkUGhwuGxH5,[]
949,128649,Foday Musa Suso,Summer Time,spotify:artist:2fR5toqV1xzB6zIRkB5ktv,spotify:album:7JQOBFpRnKu20cwPrEz9Gg,spotify:track:1EXiM9nCphxaffxLf7he0D,"['griot', 'kora']"
950,146797,Aleksandra Vrebalov,The Sea Ranch Songs: Elements II,spotify:artist:35xZtNAyQFy0ggE8ZRNhvH,spotify:album:5OK0ThPTbmmHdTaau1PFqo,spotify:track:6uo8tklLn73sW5MdR1oJlp,[]
951,112363,Laurie Anderson,O Superman (for Massenet),spotify:artist:5hqB3Fxgin9YGYa0mIGf1G,spotify:album:4dJS94XI5wioEOxRZyPt46,spotify:track:4W375GW8GBI3x9nR4cfRfK,"['art pop', 'art rock', 'bow pop', 'compositional ambient', 'experimental', 'experimental pop', 'experimental vocal', 'laboratorio']"
952,153444,John Luther Adams,In the White Silence: Letter O,spotify:artist:2Aoyn1J7INkcUzoWzyP8yB,spotify:album:5cI76ytLpOmAXDY53YtvLC,spotify:track:2cl3STzwTmCH93choV3TCl,"['american 21st century classical', 'avant-garde', 'contemporary classical', 'experimental classical']"
953,152826,Sean Mac Erlaine,The Alchemist III,spotify:artist:0vcf6O3b4efl3EiWzXVsq3,spotify:album:1GYkh5zSRdQ2am1pDPq12O,spotify:track:3bs5a9mjIjiAVsSzKGfcCr,['irish modern jazz']
954,136930,Massive Attack,Danny the Dog: Sam,spotify:artist:6FXMGgJwohJLUSr5nVlf9X,,,"['big beat', 'downtempo', 'electronica', 'trip hop']"
955,152725,Frank Zappa,Peaches En Regalia,spotify:artist:6ra4GIOgCZQZMOaUECftGN,spotify:album:0WYYrC9My9rYWigac003hw,spotify:track:5uDu2qOoDou7cFXsipAo8l,"['album rock', 'art rock', 'experimental', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock', 'zolo']"
956,102561,Joni Mitchell,Blue,spotify:artist:7d9zLQGDo0N0TC5aNGcmHW,spotify:album:7xjIOjIsQWO9cuWvOurIHM,spotify:track:1OpzCsETUDNjY4noJRjAtP,[]
957,135931,Flying Lotus,Until the Colours Come,spotify:artist:29XOeO6KIWxGthejQqn793,spotify:album:40aG9ahuLnAv96yoFG75Uy,spotify:track:6zLBfVZfD8lGsVN1rGR1wd,"['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'hip hop', 'intelligent dance music', 'jazztronica', 'psychedelic hip hop', 'wonky']"
958,147475,Kjartan Sveinsson,Teil III,spotify:artist:1yNnmCrLBExyTTvdYKy1bb,spotify:album:3094517xzWsOH1DDSQZtHo,spotify:track:2m8Gfk2msDbFJ5jFj1bZNW,"['compositional ambient', 'icelandic classical']"
959,150066,David Crowell,Green Arrow,spotify:artist:46CvsCJR8iaDluAPkMmEIY,,,[]
960,152978,Little Walter,Don't Need No Horse,spotify:artist:22JuR9OeENcP54XN5TlNWS,,,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'harmonica blues', 'louisiana blues', 'rock-and-roll', 'traditional blues']"
961,154286,Scott L. Miller,Admiration,spotify:artist:6oUWOEAiSH5pGOPp77N6hX,spotify:album:727qFerTmOBGbRqh3QGUEI,spotify:track:731Nzg0OPp1OY0ZZMB0Lzz,[]
962,154098,Laraaji,Laraajazzi (Natureboy Flako Remix),spotify:artist:6sd3qv6kReAdo6WsLBtXX4,spotify:album:36tmFK2dtwsUrPWjsjnaEL,spotify:track:18aUIJ1KahZzoyRV0SmzKq,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'drone', 'fourth world']"
963,151229,John Hollenbeck,Long Swing Dream,spotify:artist:59tdGIxFYXNsHrRMOn2Wr8,,,['contemporary jazz']
964,131973,Angelica Negron,Quimbombo,spotify:artist:0z4hzKxAywZeshbUc1C8fY,,,"['21st century classical', 'american 21st century classical']"
965,159048,Monsieur Doumani,Tiritichtas,spotify:artist:5EDdS7mPetnRTd1oeRtS3u,spotify:album:1Uhn0e3hInKsnCb0eENiNT,spotify:track:2EewVk6bJ6zfuh4MaEcGLp,['cypriot pop']
966,148305,Rachel Grimes,Every Morning,spotify:artist:3NkEUEwXXgy5IQixHpsHQ9,spotify:album:0Ev4qIXnve3XdmCcyrrDdY,spotify:track:6GdmrPxA61Bs9182rOknMQ,"['compositional ambient', 'neo-classical']"
967,152317,Noveller,A Pink Sunset For No One,spotify:artist:3MqYHtX48uiYNf0gPaNBW2,spotify:album:563WP5Zy9PYR98HiK1v8v1,spotify:track:7q7wkhahVBYbFtfxLGnCfU,"['abstractro', 'electra', 'experimental guitar']"
968,146064,Kate Moore,Whoever You Are Come Forth,spotify:artist:4KBzgyUaq9VTIpRCMcFhL7,spotify:album:3SvUBarxX8C53webdfMN5N,spotify:track:5ArLFhXfbxBcbJzNjJMWJk,['music hall']
969,139135,Richard Reed Parry,Quartet for Heart and Breath,spotify:artist:7kdBCYCfsZQPu4dVYpvswY,spotify:album:3OSLmcfIsXg8bkbZRfp1QC,spotify:track:4f6VCpgsqnYdmfbbWYhtqz,"['21st century classical', 'ottawa indie']"
970,148575,Gary Lionelli,OJ: Made in America: Made in America,spotify:artist:24iqotHcgFtCZ7fJT8dG0H,,,[]
971,144404,Erkki-Sven Tuur,Dedication,spotify:artist:5gIafPbUc5778EHPN0ZykR,spotify:album:22ohUv8UUeg33eH0BdeT5h,spotify:track:1LESV7ysr59IwfJJqRWN6Q,"['21st century classical', 'avant-garde', 'baltic classical', 'contemporary classical']"
972,159043,Hania Rani,Con Moto,spotify:artist:14YzutUdMwS9yTnI0IFBaD,spotify:album:4syasMYI7PHjRTIdIfEKMD,spotify:track:444qDZ9HRjqgp2e3N6J2Mv,"['compositional ambient', 'neo-classical']"
973,154105,Felicia Atkinson,I'm Following You,spotify:artist:5YQURNvswNpWWUWyeNT7we,spotify:album:68b86YrZTKFBBSEEtldxQx,spotify:track:0sDjPpKzAZlaRQlJIWjmWM,"['ambient', 'art pop', 'deconstructed club', 'drift', 'drone', 'electra', 'experimental ambient', 'fourth world', 'mandible', 'modern electroacoustic', 'nu age', 'outsider house', 'sound art']"
974,159050,Monsieur Doumani,Thamata,spotify:artist:5EDdS7mPetnRTd1oeRtS3u,spotify:album:1Uhn0e3hInKsnCb0eENiNT,spotify:track:1IkxvbhREdhN77TaowMljK,['cypriot pop']
975,144591,Bing & Ruth,Police Police Police Police Police,spotify:artist:0grPfzk6cTnzfQpxjLDPs0,spotify:album:37FqMp9hRz4bgkvp3x0Tz3,spotify:track:28PvLCxDABkRJFaksnw7Lr,"['ambient', 'compositional ambient', 'drone', 'fourth world', 'neo-classical', 'pastoral']"
976,152804,Colleen,Geometría del Universo,spotify:artist:0mOPHkTHaD6cFTMODNBxA3,spotify:album:6380pL6bg8vtmXHENKUydk,spotify:track:6OvCEZwjflnBPjyPT3SANc,"['ambient', 'art pop', 'compositional ambient', 'drone', 'electra', 'experimental pop', 'folktronica', 'fourth world', 'neo-classical']"
977,148393,Saltland,A Common Truth,spotify:artist:4NviyRhn1jCMWdBBqU3sRI,spotify:album:03u75OcpOzATkvPH3Ji2OO,spotify:track:0qJLPrK5tpprEzKJrg2tiW,"['canadian experimental', 'modern cello']"
978,146223,Jherek Bischoff,Cas(s)iopeia,spotify:artist:5zpiyNX3wozQrDnNz49rsR,spotify:album:4F4csOdZhdgd4fXLnTyjV2,spotify:track:5JV2e6lsVIzQj0DmB6dQpT,['post-minimalism']
979,154124,Rexy,Dont Turn Me Away,spotify:artist:1dltH13STs72NOVycFeamM,spotify:album:7w4EdkdmB7nsuKaIVMOhCX,spotify:track:3nMoWvA2IwzLvFbQ8K4WfQ,[]
980,146965,Jakub Ciupinski,Morning Tale,spotify:artist:6meHxdSCv7l1a4lAoagGnY,,,[]
981,153372,Jon Hopkins,Emerald Rush,spotify:artist:7yxi31szvlbwvKq9dYOmFI,spotify:album:1nvzBC1M3dlCMIxfUCBhlO,spotify:track:5S3F5GL8LASIjPg2PMiU1Q,"['ambient', 'compositional ambient', 'electronica', 'intelligent dance music', 'post-rock']"
982,153534,Henrique Eisenmann,Anthropophagy,spotify:artist:468pYnu5zeJ3hTzvEj2BmZ,spotify:album:20wWTOazocUwcjNIBsLpbn,spotify:track:1nRjhLheLB68qnWmrx2WxJ,[]
983,152711,Ka Baird,You Are Myself,spotify:artist:5IzFojkr5NLxvRExo2OnG6,spotify:album:3o8bqK3Zr25013pX4VJMvI,spotify:track:4Dj6S1ksvJYcl8ei8dgdFO,['experimental ambient']
984,148597,Clint Mansell,High Rise: Danger in the Streets of the Sky,spotify:artist:01xiB0IlXMXy3wrrotgDnU,,,"['british soundtrack', 'compositional ambient', 'scorecore', 'soundtrack']"
985,152948,Haron,Lotuseter,spotify:artist:7dOgHbGIfDl2LXRswVBPOP,spotify:album:6QZSW5WHCCn5aihiapocNI,spotify:track:1PQoGCuWwtMdyyP3jmQtG5,['experimental ambient']
986,143593,Maria Huld Markan Sigfusdottir,Clockworking,spotify:artist:5av1vXlTFqanXU3g9k4tlQ,spotify:album:51xXBhnd7HsJSx9nnlC7zv,spotify:track:5auxPiQ8ouJWE1Pe3SWhOc,['icelandic classical']
987,152498,Les Halles,First Distance,spotify:artist:1UgBSTwtftXc2rTD5ls0WK,spotify:album:1BaOeJjSQKU9dcvv4XN1pb,spotify:track:2J8NHUrOBgnWeXFFfnJG26,[]
988,153194,Ian Gottlieb,Threading Light II.,spotify:artist:331fY2v7swgH3ywarJlnSA,spotify:album:3KFzYs5scriR5oDL6gQYki,spotify:track:1FhhCYYD8SPPfMR3AjYHZg,[]
989,152328,Squarepusher,Iambic 5 Poetry,spotify:artist:4mtHSXwIHihO6MWNq5Qoko,spotify:album:19WuEzQZ9XpqVpOyoVr51m,spotify:track:1QxHv0yRCu1zWiB7aVwGIz,"['abstract', 'drill and bass', 'electronica', 'intelligent dance music', 'microhouse', 'ninja', 'trip hop']"
990,126621,David Lang,The So-Called Laws of Nature: Part III,spotify:artist:7rdRfDNLKnGbxnnanaggQ2,spotify:album:6DDkWvfv2vhYEVzpeKVsYt,spotify:track:16aQaTgNLbIPrF6i4YWXKZ,"['21st century classical', 'american 21st century classical', 'post-minimalism']"
991,151974,Anna & Elizabeth,Hop High,spotify:artist:1Zd2jFygzaM9fyijiieSI7,spotify:album:1to8NL1BMgALHJXN4Pu5r7,spotify:track:6TOjrE4ulCEfHkt1fIVLSF,"['modern old-time', 'old-time']"
992,153023,Raime,Real People,spotify:artist:2A5d1n2pC54Ks3HR1kNWEu,spotify:album:2dZbKASsVx3NlY6BREUrd3,spotify:track:3t2DIbOOJv0yFRCYsR8fET,"['dark jazz', 'dub metal', 'new isolationism', 'outsider house', 'weightless']"
993,152785,Jacaszek,Even Not Within Seeing Of The Sun,spotify:artist:46xbeTrtjYfCObCHTlGOPW,,,"['compositional ambient', 'dark jazz', 'drone', 'polish ambient', 'polish experimental electronic']"
994,129722,Philip Glass,"Powaqqatsi: Video Dream, New Cities in Ancient Lands",spotify:artist:69lxxQvsfAIoQbB20bEPFC,,,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']"
995,151535,Sarah Davachi,For Organ,spotify:artist:2Swn6We5XXpyDz1YxRkprA,spotify:album:4MzrYQBl4zr5wzqnnHqWd4,spotify:track:7tUWmO0CRA5iSiHodzUAhG,"['ambient', 'art pop', 'canadian experimental', 'compositional ambient', 'dark jazz', 'drone', 'drone ambient', 'electra', 'experimental ambient', 'experimental synth', 'fourth world', 'indie folk', 'modular synth', 'pastoral', 'sound art']"
996,121228,Zoe Keating,Escape Artist,spotify:artist:6OHXnLZCeWUwtdDsBdqOdr,spotify:album:5CXgHsxu4SydFFeJ6ClHY4,spotify:track:7sXYoFoFoJ28bnjsnoBfvY,"['bow pop', 'cello', 'compositional ambient', 'etherpop', 'modern cello']"
997,159037,Jessie Montgomery,Duo for Violin and Cello: III. Presto,spotify:artist:19Jg7VTXpSwQxrjlmVI4kr,spotify:album:17Zt8QmIqou9HMmJ3M44Ij,spotify:track:0y7cBSvHXqB6lRJdPB7rnm,['african-american classical']
998,159051,Clarice Jensen,The End,spotify:artist:1B25oHGZdWQzQJCajIwA3a,spotify:album:7oaIZkakckskMCOLIry4BQ,spotify:track:02Lfo0p1untNbak34cquOg,['modern cello']
999,148395,Andrew Bird,Ethio Invention No. 1,spotify:artist:4uSftVc3FPWe6RJuMZNEe9,spotify:album:1XBBNeT50E40fWKY5SOvb5,spotify:track:6Cg5DjQZAObfBYQRuVzFGi,"['art pop', 'baroque pop', 'chamber pop', 'chicago indie', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'stomp and holler']"
1000,137974,Kirsten Volness,Gaia,spotify:artist:24iJUdaSWvJvFOhY1gqDVV,spotify:album:2mGclMQTZ5cNIRxj1Je7IS,spotify:track:2JH2josvA5mgOcIBGJ9mPB,[]
1001,150068,Sufjan Stevens,Planetarium: Moon,spotify:artist:4MXUO7sVCaFgFjoTI5ox5c,,,"['baroque pop', 'chamber pop', 'indie folk', 'singer-songwriter']"
1002,122853,Valerie Coleman,Umoja,spotify:artist:4yWynIhiI5xZ8vwGefHxwa,spotify:album:5CCAPScdP1ZCybyCJl8FiA,spotify:track:6AjWvpbgtsnRjiGl6INRWF,['african-american classical']
1003,148300,Oneohtrix Point Never,Chrome Country,spotify:artist:2wPDbhaGXCqROrVmwDdCrK,spotify:album:68PRq4zj7YXMwiUq6FNGvR,spotify:track:5G54EXkOheyrrT3CDM07Mm,"['ambient', 'art pop', 'chillwave', 'deconstructed club', 'dream pop', 'drone', 'electronica', 'escape room', 'experimental pop', 'fluxwork', 'fourth world', 'hauntology', 'intelligent dance music', 'microhouse', 'outsider house', 'vaporwave']"
1004,137717,Terry Riley,Sunrise of the Planetary Dream Collector,spotify:artist:7DnLQaXsqcYkgm0nyDrB3r,spotify:album:2UxxjlRWyWovbWCZCOCpyu,spotify:track:0TWducu0FOa75QjURpxPVn,"['american contemporary classical', 'avant-garde', 'compositional ambient', 'contemporary classical', 'drone', 'experimental', 'fourth world', 'free jazz', 'minimalism', 'tzadik']"
1005,152828,Sean Mac Erlaine,Hansa Dase,spotify:artist:716MuEALkS8KygG0t6udkm,,,[]
1006,140047,Bill Frisell,John Steinbeck,spotify:artist:3SONlwqLIP2GtaMh9pLYe5,spotify:album:42EtODr2K2bFKELacRTU73,spotify:track:3suoPEjfH9jIGaHAgHgS03,"['contemporary jazz', 'jazz', 'jazz fusion', 'jazz guitar']"
1007,148625,Alexander Balanescu,Angels & Insects: Waltz,spotify:artist:4WlxMpr9z9rBrgGalYuBad,,,[]
1008,144314,Foday Musa Suso,"Spring Waterfall (Live from National Sawdust on October 1, 2015)",spotify:artist:2fR5toqV1xzB6zIRkB5ktv,,,"['griot', 'kora']"
1009,116351,Florent Ghys,Coma Carus,spotify:artist:0ddYZKWa4Whrlmbzh8WUf2,spotify:album:5VxveKCN3COwsf7zG3pu2v,spotify:track:4g2GAdd3Sibi7t9Rb888XI,['post-minimalism']
1010,152245,Kelly Moran,Aster,spotify:artist:1SFqXNEGetmMW6VPZseNqy,spotify:album:5CiF4ni2A1UwwjnSqiF8J0,spotify:track:3O0zcSgypwkMGV9T1ZFtLd,"['electra', 'experimental classical', 'mandible', 'new isolationism', 'prepared piano']"
1011,159049,Monsieur Doumani,Alavrostishiotis,spotify:artist:5EDdS7mPetnRTd1oeRtS3u,spotify:album:1Uhn0e3hInKsnCb0eENiNT,spotify:track:3rBRx15fMYU0P1reTxmc1i,['cypriot pop']
1012,148778,Steve Reich,Double Sextet: 2. Slow,spotify:artist:1aVONoJ0EM97BB26etc1vo,spotify:album:2WdpO5OnxcSzOtjDf88k2m,spotify:track:2wLy73KFwWOZyybLUStDSv,"['ambient', 'american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'drone', 'minimalism']"
